&5 Seconds,,&5 secondi,,,,,,,,,0,,
1&0 Seconds,,1&0 secondi,,,,,,,,,0,,
15 &Seconds,,15 se&condi,,,,,,,,,0,,
20 Se&conds,,20 sec&ondi,,,,,,,,,0,,
30 Sec&onds,,30 seco&ndi,,,,,,,,,0,,
&Pan/Tilt,,TODO! &Pan/Tilt,,,,,,,,,0,,
Pan/&Tilt - &Control...,,TODO! Pan/&Tilt - &Control...,,,,,,,,,0,,
Pan/Tilt &Configuration...,,TODO! Pan/Tilt &Configuration...,,,,,,,,,0,,
&Home Position,,TODO! &Home Position,,,,,,,,,0,,
Position &1,,TODO! Position &1,,,,,,,,,0,,
Position &2,,Posizione &2,,,,,,,,,0,,
Position &3,,Posizione &3,,,,,,,,,0,,
Position &4,,Posizione &4,,,,,,,,,0,,
Position &5,,Posizione &5,,,,,,,,,0,,
Position &6,,Posizione &6,,,,,,,,,0,,
Position &7,,Posizione &7,,,,,,,,,0,,
Position &8,,Posizione &8,,,,,,,,,0,,
Position &9,,Posizione &9,,,,,,,,,0,,
M&ico,,M&ico,,,,,,,,,0,,
12 Frames pe&r Second,,TODO! 12 Immagini pe&r secondo,,,,,,,,,0,,
6 &Frames per Second,,TODO! 6 &Immagini per secondo,,,,,,,,,0,,
4 Fr&ames per Second,,TODO! 4 Imm&agini per secondo,,,,,,,,,0,,
3 Fra&mes per Second,,TODO! 3 I&mmagini per secondo,,,,,,,,,0,,
2 Fram&es per Second,,TODO! 2 Immagini p&er secondo,,,,,,,,,0,,
&1 Frame per Second,,TODO! &1 Immagine per secondo,,,,,,,,,0,,
1 Frame in &2 Seconds,,TODO! 1 Immagine per &2 secondi,,,,,,,,,0,,
1 Frame in &3 Seconds,,TODO! 1 Immagine per &3 secondi,,,,,,,,,0,,
1 Frame in &4 Seconds,,TODO! 1 Immagine per &4 secondi,,,,,,,,,0,,
1 Frame in &5 Seconds,,TODO! 1 Immagine per &5 secondi,,,,,,,,,0,,
&Coco,,&Coco,,,,,,,,,0,,
&1 Frame per Second,,TODO! &1 Immagine per secondo,,,,,,,,,0,,
&3 Frames per Second,,TODO! &3 Immagini per secondo,,,,,,,,,0,,
&6 Frames per Second,,TODO! &6 Immagini per secondo,,,,,,,,,0,,
&9 Frames per Second,,TODO! &9 Immagini per secondo,,,,,,,,,0,,
1&2 Frames per Second,,TODO! 1&2 Immagini per secondo,,,,,,,,,0,,
Images,,Immagini,,,,,,,,,0,,
&Receive Images,,TODO! &Receive Images,,,,,,,,,0,,
&Information...,,&Informazioni...,,,,,,,,,0,,
