Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Opens this document,,Apre il documento selezionato.,,,,,,,,,0,,
Switch to the next window pane\nNext Pane,,Passa al riquadro successivo.\nSuccessivo,,,,,,,,,0,,
Switch back to the previous window pane\nPrevious pane,,TODO! Switch back to the previous window pane\nPrevious pane,,,,,,,,,0,,
Split the active window into panes\nSplit,,Suddivide la finestra attiva in riquadri.\nDividi,,,,,,,,,0,,
Deletes the selection.\nDelete,,TODO! Elimina della selezione.\nElimina,,,,,,,,,0,,
Deletes all.\nDelete all,,TODO! Elimina tutta.\nElimina tutta,,,,,,,,,0,,
Copies the selection and puts it on the Clipboard\nCopy,,Copia la selezione e la mette negli Appunti.\nCopia,,,,,,,,,0,,
Removes the selection and put it on the clipboard\nCut,,TODO! Removes the selection and put it on the clipboard\nCut,,,,,,,,,0,,
Find the specified text\nFind,,Trova il testo specificato.\nTrova,,,,,,,,,0,,
Inserts the contents of the clipboard.\nPaste,,TODO! Inserts the contents of the clipboard.\nPaste,,,,,,,,,0,,
Repeats the alst action.\nRepeat,,TODO! Repeats the alst action.\nRepeat,,,,,,,,,0,,
Replaces the specified text with different text.\nReplace,,TODO! Sostituisce il testo specificato con altro testo.\nSostituisci,,,,,,,,,0,,
Select the entire document\nSelect All,,Seleziona l'intero documento.\nSeleziona tutto,,,,,,,,,0,,
Undoes the last action.\nUndo,,Annulla l'ultima operazione.\nAnnulla,,,,,,,,,0,,
Redoes the previously undone action.\nRedo,,Ripete l'operazione precedentemente annullata.\nRipeti,,,,,,,,,0,,
Show or hide the toolbar\nToggle ToolBar,,Mostra o nasconde la barra degli strumenti.\nMostra/nascondi la barra degli strumenti,,,,,,,,,0,,
Show or hide the status bar\nToggle StatusBar,,Mostra o nasconde la barra di stato.\nMostra/nascondi la barra di stato,,,,,,,,,0,,
Changes the window size.,,Cambia le dimensioni della finestra.,,,,,,,,,0,,
Change the window position,,Cambia la posizione della finestra,,,,,,,,,0,,
Reduce the window to an icon,,Riduce a icona la finestra,,,,,,,,,0,,
Enlarge the window to full size,,Ingrandisce la finestra a schermo intero.,,,,,,,,,0,,
Switch to the previous document window,,Passa al documento precedente,,,,,,,,,0,,
Switch to the previous document window,,Passa al documento precedente,,,,,,,,,0,,
Close the active window and prompts to save the documents,,Chiude la finestra attiva e chiede se si desidera salvare il documento.,,,,,,,,,0,,
Restore the window to normal size,,Ripristina le dimensioni originali della finestra.,,,,,,,,,0,,
Activate Task List,,Attiva l'elenco dei processi,,,,,,,,,0,,
Type,,Tipo,,,,,,,,,0,,
The entered routing address for %s is wrong.\nSingle addresses must be devided by #.\n\nIP addresses must have a tcp: in front.\n\nSMS addresses must have a sms: in front.\n\nB3 addresses must have a pres: in front.,,TODO! The entered routing address for %s is wrong.\nSingle addresses must be devided by #.\n\nIP addresses must have a tcp: in front.\n\nSMS addresses must have a sms: in front.\n\nB3 addresses must have a pres: in front.,,,,,,,,,0,,
The dongle you use is not valid to start this software or the dongle is defect.\nPlease ask your service technician.,,TODO! The dongle you use is not valid to start this software or the dongle is defect.\nPlease ask your service technician.,,,,,,,,,0,,
You are not authorized to modify the system settings.\nAccess denied!,,TODO! You are not authorized to modify the system settings.\nAccess denied!,,,,,,,,,0,,
Name,,Nome,,,,,,,,,0,,
Local host,,TODO! Local host,,,,,,,,,0,,
Do you want to save the changes?,,TODO! Do you want to save the changes?,,,,,,,,,0,,
The initialising could not be executed!,,TODO! The initialising could not be executed!,,,,,,,,,0,,
Auto Logout,,TODO! Auto Logout,,,,,,,,,0,,
"If you want to exit the application automatically, you also have to activate the automatic disconnect of connections!",,"TODO! If you want to exit the application automatically, you also have to activate the automatic disconnect of connections!",,,,,,,,,0,,
The time for automatic exit is less than the time for confirmation!,,TODO! The time for automatic exit is less than the time for confirmation!,,,,,,,,,0,,
The time for automatic disconnect is less than the time for confirmation!,,TODO! The time for automatic disconnect is less than the time for confirmation!,,,,,,,,,0,,
The time for automatic exit is less than the time for automatic disconnect!,,TODO! The time for automatic exit is less than the time for automatic disconnect!,,,,,,,,,0,,
Please enter a useful name for this host!,,TODO! Please enter a useful name for this host!,,,,,,,,,0,,
